Aspergillus terreus,Fusarium brachygibbosum,Solirubrobacter sp.,Udaeobacter sp.,Gemmata sp.,Talaromyces marneffei,Ilumatobacter sp.,Curvularia lunata,Humicola olivacea,Humicola sp.,Rhodoplanes sp.,Nitrosocosmicus sp.,Scytalidium sp.,Rubrobacter sp.,Neobacillus drentensis,Target_Crop_Grouped
1.6460004027508457,0.9605054832638732,1.6744591529512336,-2.2025727354103,-0.32663286039945544,-0.02380822234244124,0.135217113696558,2.262143928589878,-0.2606556637516969,-4.369049613549376,-0.14445111673323524,1.7037424989465964,-2.144416423899344,1.4968094049937923,-5.470577967319273,3
-4.42455755044078,-4.42455755044078,2.245444734269678,2.4712176541185444,1.221555788098624,0.07123286364501374,1.6298578160455288,-4.42455755044078,-0.9687858661050321,1.9527731010994474,2.57607378749219,1.0463439709289457,1.7986987494887547,0.8940895975951899,1.2932561242580276,2
-1.0148577252960185,-0.5819840334656139,1.6202470266513185,-2.8426094399646566,0.21368580210649588,-2.663923710945616,0.8042612060664525,1.4341664175223383,1.1182422282676316,3.395394723475911,0.3787201847919234,2.1377253425754126,0.9975316599725481,1.412343784604321,-5.465687880021129,3
1.245043007833196,-0.12622608127274684,0.9359249803659028,0.5755897141733384,-0.12060436995688678,0.19613784984575075,-0.3527969759243433,-1.3142931436494918,-0.35626390920613055,0.47129832039147684,0.2030583456149327,0.9399190772199483,0.267932195932261,0.6313860214193249,0.4126688504883009,1
2.031073359591448,-2.226532137442871,1.647876503077247,-1.6997081828076008,-0.4195633060813971,0.3588127486084047,0.11824275847675408,1.2338349220447866,-1.1764964965068734,2.4920854080328825,0.509373971459925,1.6211913306549885,-1.0605042992543232,1.460148658297646,0.1276950185722162,0
1.236178024588715,-5.025011048435725,1.6517023009619882,-0.23830354779908597,0.46479063454310565,3.4214368209486907,0.7301537814431913,-1.7276231050438478,1.1164807214634085,2.6750816957542565,1.6153813191122608,1.9060612431708186,-0.11813750528252095,0.9101520444888824,-5.025011048435725,0
3.4589972391357837,-2.119416473401155,1.8923155895327715,-1.834964064475894,0.001380626919864824,0.05404158589965621,0.14615235325019313,0.10118886515364219,-2.555705510446736,0.8621641693265331,0.8982630932624746,1.7345527892743287,0.2711923146008319,1.2578468618033511,0.41442665061314726,1
2.780722860915797,-0.6089148981582521,1.3650505828145616,0.3665769466791004,-0.8976600177769641,-1.4693537094291722,-0.6490315164430868,1.5545122249073855,-1.8767425365992216,0.06304790107185756,0.08302328086190333,1.4723209445831495,-0.24994031749163237,0.9074730454844111,1.0708169296535681,1
-3.079674870689088,-1.893143819919284,1.0602317431849841,0.3690576344873562,-0.5941555455219036,0.6123506292296766,-0.028419403058378395,-0.8952997401115798,-1.905406801678843,2.3480536530967435,0.23704841001947358,1.3802271580726637,0.35377420463334813,-0.12494392878042913,0.49161868265369313,1
-2.135208651921847,0.27785085720772384,1.1419416713371868,0.46572567919210944,-0.6933288459020961,-2.6332453072741533,-0.8509124213459832,3.065311916837249,-0.15743660265366546,-1.2619240138380285,-0.24547241697999198,1.4072956080780914,-1.8641658294352252,0.9624495623193505,0.42189021084992423,1
0.26854743546462234,-5.358928684814163,2.081897239970373,0.16093295178883357,-0.13193684834566746,0.3650651160943511,0.7403946750278081,0.8730466078030381,-2.3744126559218097,-0.7270351449031877,1.3490874939910613,1.2620789028545598,-1.0687675654857716,1.337111672154251,1.0740335879188885,2
1.6953951789460227,0.23263950310066542,0.9392852375099506,-2.6554988364377627,-0.3137407893969759,-0.1471915194171615,-0.04926871154243577,0.9310098282682289,1.103473009492367,-0.6273702050950638,-0.3771344999893851,1.8496056376516141,0.07151860577339422,1.0902231111411214,-5.830400706644669,3
2.3617273361424695,-0.20372145870149289,1.3474274518653386,-0.27848894948797426,-0.9586255297984619,-0.4001187416388322,-0.6919514483678266,0.7715487220619935,-0.206201117625823,-0.3487171704821472,-0.2129552366277765,0.9801073767213939,-1.7469803556299428,0.9704415560996756,0.6260048947949738,3
1.7643623855807047,1.434519768136862,1.922631879751676,-4.0562488194407065,-0.05666872673596668,0.6899334300843967,0.6467307296429704,0.4225606622254786,-0.33496328315811835,-1.0046388614879793,-0.04012068160345647,1.298724864534751,-2.179518239974085,1.8922034365526668,-5.4786095442643505,3
0.6521275265561254,-4.844349951767017,2.4470272362560075,2.0029044107119867,0.9293547716421426,-2.4508177004970753,1.974185982695938,-4.844349951767017,-0.4629057818985549,4.144401859722815,1.957397395062842,2.626420835189329,2.604993540171071,1.4234150442147788,0.42452745053094976,2
-1.3602503267643766,-5.049436642058869,1.7763870002715145,1.6159529075802255,0.1648437892373487,-1.3148669718675663,1.2811994736820937,1.582502942733545,-0.3158544937033069,2.9503008545658482,1.5073660644520661,1.960673930998144,1.7981750617736454,0.8422318873961181,1.787920531453119,2
-0.644960832311792,-4.876787338689135,2.6481757523548715,2.1765316825619196,0.26740735241291663,-0.3747490809726866,1.3024379050399864,0.5376680042283704,-1.6138186528232834,3.2347921943977376,2.1798373494071757,1.990568603346829,1.777580989804256,2.18148609405248,1.0357259321826713,2
1.249275048530038,-1.9062091472218505,1.5745465169362969,-0.8030184971503511,-0.4033748067162108,-0.7200252045090705,0.03971721747266883,1.3304856716732953,-1.1563967592735744,1.270204323818893,0.4481025505171858,1.5478982430470964,-2.468501566012014,1.2306286428669904,0.2548209073213862,0
2.8569476802454323,-0.8215556926999317,1.5184269559068215,-0.44098892042589677,0.8217707544905646,1.1233319419418792,0.34958092041305494,4.345226342278785,-1.3954358946791254,-1.570234770234344,0.24658965218682694,2.7436305301963477,-4.941234927768744,1.374201785266149,0.5618717487374025,0
-4.5127369624769695,-4.5127369624769695,1.9987586312897843,1.318094632861244,1.3318161945589966,-1.9653763285035304,2.1163117339852833,-4.5127369624769695,-2.3588784430216827,2.5478905736793185,2.3055582241402033,2.2904329368230623,1.9025830946706201,1.0367439607804136,-2.4258817067467597,2
1.1150632351529512,0.19151891697024154,0.9853738640162478,-0.8256510509393551,-0.7317158848903967,0.1995697706008615,-0.6656369660476581,0.6799555866847518,0.36759658266496986,-0.5113592186134948,-0.35545306245989283,1.28690982492912,-0.259491589884765,0.7338891635362966,0.3901824686767377,3
4.3981482418705635,-1.521064314132553,2.2165761080918704,-2.0278851238797646,0.902705873707901,4.236365636784101,1.4135874714598307,2.5346747540877415,-0.16496759195915203,0.038730662696660915,1.2676203652508422,2.835121983830496,-4.6248074891988855,2.4182587993045646,-4.6248074891988855,0
-0.21779338335869977,-0.36866217883353974,0.8590419875624709,-0.38953801992289677,-1.5606190313264394,-2.0680704949430657,-0.6071001475068887,1.8702091241945364,0.2961867844227127,1.2397569830754431,-0.21252858581135786,1.0973981051596118,0.04998622163602818,0.6269460181055311,0.3926700457053442,1
-0.5562109176069812,-1.4000078525839845,1.6532119382465016,0.7023479425276358,-0.5449670822882636,-1.8692230716311982,0.7198906242383444,-0.11709118864728947,-0.15784253991245104,3.112083397389971,1.3181208998556058,1.6164886831362353,2.227402129517699,0.8680253360428354,0.8788720443168043,1
-2.369483573171932,-1.139317466542247,2.8110897443650043,-1.17722738851568,1.031088372148483,-2.6578736487134766,1.4755630261188695,1.4457137088007848,-1.7398845508003131,-1.9633109628877778,1.8500704384241762,-0.1518875005562347,-1.4519196975628696,2.170701053476974,-4.878023126050326,2
2.161374600125916,-1.0313913361522904,1.1214262938778956,-0.7890497482693076,-0.5552985508062585,0.4419010997306349,-0.27907143912112087,1.0318988049438933,-0.7989451380354495,-0.8687772496824786,-0.3273820059184253,1.4241307236541025,-0.4307198711689123,0.5579353722530481,0.18871902279715916,0
-3.928182211390207,-3.928182211390207,2.046904014665212,2.6072572568161347,1.6135514345499018,2.09408391249977,0.009913391487298657,2.103864261878678,0.5960159342563294,-3.928182211390207,3.4736234683786518,-3.928182211390207,-0.25147824278789177,1.470674285932891,3.1024111758124167,2
2.0327171164034414,-2.3173311201627356,1.5456899605229424,-2.948595703583706,-0.3833179254178804,0.5233144327657882,0.20990525084397366,0.7175239700114151,-2.1941295969367616,2.038341804204175,0.5700563234157825,2.032620773265778,1.4953635383538324,1.0440989095705129,-5.574181907341202,0
1.1384602598929243,-5.3459661007601165,1.0843173655039808,-1.3961086256231083,0.10352652407938429,1.2453506665592344,0.12449037749467146,3.357931513976324,-0.7748318122423171,1.1981031690272503,0.33565627925343045,1.8611143873013238,-3.6576163921358473,0.7230261493567167,-5.3459661007601165,0
2.4250160974432333,3.4089902829503416,1.5635789070715342,-1.3544771132801083,0.21703781756674306,-0.5883971541900082,-0.39509833027027247,2.5432625426914144,-0.7305910469432986,-2.601783866052402,-0.7993095197856828,1.7489222311686319,-1.047557353958492,1.1050752670318549,-5.373600146905994,3
1.283192940562732,1.3898097275365209,1.5589947574960437,-2.3617909603622813,0.1073779455496262,0.6470997691877288,0.22041556790211997,0.7480924129703612,0.7473588591186408,-5.466867661898758,0.16396601872823832,0.758962882554381,-2.091281945561092,1.0890697998085657,0.31673022974874676,3
0.3142004335325588,-0.16909458787553158,1.405642707353405,-1.2980948588933814,0.14972935646626348,0.03812600372860374,0.38660377854612027,1.1826868323321869,-0.883347816981641,2.2143939297279056,0.13198857549468754,1.8871575339029438,-0.2867141025550268,0.8396288687573654,-5.670160294607827,0
1.3435793968415122,-2.292903151025947,1.5985737798094237,-1.8361547812879842,0.23298245638226803,-0.7183717143259821,0.6095885327615145,3.0697988762854225,-0.9417483797577512,2.5881909916255634,0.44168460772444784,2.385998790061708,-1.0867291393760086,1.127875648250684,-3.6546189249385606,0
1.238834891038989,-0.07399580437986725,1.0873738007326317,-0.07438791859591955,-1.2571575781618938,0.8506089281881971,-0.3771363950601699,1.777176687337591,0.8404102985569315,0.36215784218680086,-0.3441576555026726,1.439016270514045,0.638008540444912,0.7621352659157773,0.2464713036841984,3
1.7300718965015016,-4.938236074410384,1.3281347621965807,-0.6683179491090524,0.9932578775108021,2.541421026220476,0.782401227735144,1.0226887109790854,0.413337998846211,1.8233036883866378,1.030574826482129,2.0573386465346957,-2.3122550687620302,1.1770857249429607,-4.938236074410384,0
-0.2901686247140977,-4.813832614203976,2.292802527420109,1.3151653733745494,1.040562610884544,0.21790895138131014,1.891097217246327,-0.11499879562584082,-0.03772042921948533,3.73848194455842,1.916315989604311,2.023334511284482,2.0311920996171127,1.2340868378339946,-4.813832614203976,2
